Participant,DoF,Contents,Codecs,Bitrates,Scores,HRScores,DMOS
55,3,2,3,4,4,5,4
55,3,2,3,5,4,5,4
55,3,3,2,2,3,4,4
55,3,3,2,3,3,4,4
55,3,3,2,4,3,4,4
55,3,3,2,5,4,4,5
55,3,3,3,2,3,4,4
55,3,3,3,3,3,4,4
55,3,3,3,4,3,4,4
55,3,3,3,5,5,4,6
55,3,4,2,2,2,4,3
55,3,4,2,3,2,4,3
55,3,4,2,4,3,4,4
55,3,4,2,5,3,4,4
55,3,4,3,2,2,4,3
55,3,4,3,3,3,4,4
55,3,4,3,4,4,4,5
55,3,4,3,5,4,4,5
56,3,1,2,2,2,5,2
56,3,1,2,3,3,5,3
56,3,1,2,4,3,5,3
56,3,1,2,5,4,5,4
56,3,1,3,2,1,5,1
56,3,1,3,3,1,5,1
56,3,1,3,4,2,5,2
56,3,1,3,5,5,5,5
56,3,2,2,2,1,5,1
56,3,2,2,3,2,5,2
56,3,2,2,4,5,5,5
56,3,2,2,5,5,5,5
56,3,2,3,2,1,5,1
56,3,2,3,3,2,5,2
56,3,2,3,4,4,5,4
56,3,2,3,5,3,5,3
56,3,3,2,2,2,5,2
56,3,3,2,3,3,5,3
56,3,3,2,4,4,5,4
56,3,3,2,5,4,5,4
56,3,3,3,2,1,5,1
56,3,3,3,3,2,5,2
56,3,3,3,4,4,5,4
56,3,3,3,5,5,5,5
56,3,4,2,2,1,3,3
56,3,4,2,3,4,3,6
56,3,4,2,4,5,3,7
56,3,4,2,5,4,3,6
56,3,4,3,2,1,3,3
56,3,4,3,3,4,3,6
56,3,4,3,4,4,3,6
56,3,4,3,5,4,3,6
57,3,1,2,2,2,5,2
57,3,1,2,3,3,5,3
57,3,1,2,4,5,5,5
57,3,1,2,5,5,5,5
57,3,1,3,2,1,5,1
57,3,1,3,3,2,5,2
57,3,1,3,4,4,5,4
57,3,1,3,5,4,5,4
57,3,2,2,2,2,5,2
57,3,2,2,3,3,5,3
57,3,2,2,4,5,5,5
57,3,2,2,5,5,5,5
57,3,2,3,2,1,5,1
57,3,2,3,3,2,5,2
57,3,2,3,4,4,5,4
57,3,2,3,5,5,5,5
57,3,3,2,2,3,5,3
57,3,3,2,3,5,5,5
57,3,3,2,4,5,5,5
57,3,3,2,5,5,5,5
57,3,3,3,2,2,5,2
57,3,3,3,3,2,5,2
57,3,3,3,4,4,5,4
57,3,3,3,5,5,5,5
57,3,4,2,2,1,4,2
57,3,4,2,3,3,4,4
57,3,4,2,4,4,4,5
57,3,4,2,5,4,4,5
57,3,4,3,2,1,4,2
57,3,4,3,3,4,4,5
57,3,4,3,4,5,4,6
57,3,4,3,5,4,4,5
58,3,1,2,2,2,5,2
58,3,1,2,3,2,5,2
58,3,1,2,4,5,5,5
58,3,1,2,5,5,5,5
58,3,1,3,2,1,5,1
58,3,1,3,3,2,5,2
58,3,1,3,4,3,5,3
58,3,1,3,5,4,5,4
58,3,2,2,2,2,5,2
58,3,2,2,3,2,5,2
58,3,2,2,4,5,5,5
58,3,2,2,5,5,5,5
58,3,2,3,2,1,5,1
58,3,2,3,3,1,5,1
58,3,2,3,4,2,5,2
58,3,2,3,5,4,5,4
58,3,3,2,2,3,5,3
58,3,3,2,3,3,5,3
58,3,3,2,4,4,5,4
58,3,3,2,5,5,5,5
58,3,3,3,2,1,5,1
58,3,3,3,3,3,5,3
58,3,3,3,4,3,5,3
58,3,3,3,5,4,5,4
58,3,4,2,2,1,4,2
58,3,4,2,3,2,4,3
58,3,4,2,4,3,4,4
58,3,4,2,5,3,4,4
58,3,4,3,2,1,4,2
58,3,4,3,3,3,4,4
58,3,4,3,4,5,4,6
58,3,4,3,5,4,4,5
59,3,1,2,2,2,5,2
59,3,1,2,3,2,5,2
59,3,1,2,4,3,5,3
59,3,1,2,5,3,5,3
59,3,1,3,2,2,5,2
59,3,1,3,3,2,5,2
59,3,1,3,4,2,5,2
59,3,1,3,5,4,5,4
59,3,2,2,2,2,3,4
59,3,2,2,3,3,3,5
59,3,2,2,4,3,3,5
59,3,2,2,5,3,3,5
59,3,2,3,2,1,3,3
59,3,2,3,3,2,3,4
59,3,2,3,4,2,3,4
59,3,2,3,5,3,3,5
59,3,3,2,2,2,5,2
59,3,3,2,3,2,5,2
59,3,3,2,4,3,5,3
59,3,3,2,5,4,5,4
59,3,3,3,2,1,5,1
59,3,3,3,3,2,5,2
59,3,3,3,4,4,5,4
59,3,3,3,5,2,5,2
59,3,4,2,2,1,3,3
59,3,4,2,3,2,3,4
59,3,4,2,4,2,3,4
59,3,4,2,5,2,3,4
59,3,4,3,2,1,3,3
59,3,4,3,3,2,3,4
59,3,4,3,4,4,3,6
59,3,4,3,5,2,3,4
60,3,1,2,2,2,4,3
60,3,1,2,3,4,4,5
60,3,1,2,4,4,4,5
60,3,1,2,5,4,4,5
60,3,1,3,2,3,4,4
60,3,1,3,3,2,4,3
60,3,1,3,4,3,4,4
60,3,1,3,5,4,4,5
60,3,2,2,2,2,5,2
60,3,2,2,3,3,5,3
60,3,2,2,4,4,5,4
60,3,2,2,5,4,5,4
60,3,2,3,2,2,5,2
60,3,2,3,3,2,5,2
60,3,2,3,4,3,5,3
60,3,2,3,5,5,5,5
60,3,3,2,2,2,4,3
60,3,3,2,3,3,4,4
60,3,3,2,4,3,4,4
60,3,3,2,5,3,4,4
60,3,3,3,2,2,4,3
60,3,3,3,3,3,4,4
60,3,3,3,4,4,4,5
60,3,3,3,5,4,4,5
60,3,4,2,2,1,3,3
60,3,4,2,3,3,3,5
60,3,4,2,4,4,3,6
60,3,4,2,5,3,3,5
60,3,4,3,2,1,3,3
60,3,4,3,3,1,3,3
60,3,4,3,4,3,3,5
60,3,4,3,5,3,3,5
61,3,1,2,2,3,4,4
61,3,1,2,3,3,4,4
61,3,1,2,4,4,4,5
61,3,1,2,5,3,4,4
61,3,1,3,2,2,4,3
61,3,1,3,3,4,4,5
61,3,1,3,4,3,4,4
61,3,1,3,5,3,4,4
61,3,2,2,2,2,5,2
61,3,2,2,3,3,5,3
61,3,2,2,4,4,5,4
61,3,2,2,5,4,5,4
61,3,2,3,2,1,5,1
61,3,2,3,3,3,5,3
61,3,2,3,4,3,5,3
61,3,2,3,5,5,5,5
61,3,3,2,2,3,5,3
61,3,3,2,3,3,5,3
61,3,3,2,4,4,5,4
61,3,3,2,5,5,5,5
61,3,3,3,2,2,5,2
61,3,3,3,3,3,5,3
61,3,3,3,4,4,5,4
61,3,3,3,5,5,5,5
61,3,4,2,2,1,4,2
61,3,4,2,3,2,4,3
61,3,4,2,4,3,4,4
61,3,4,2,5,3,4,4
61,3,4,3,2,2,4,3
61,3,4,3,3,3,4,4
61,3,4,3,4,3,4,4
61,3,4,3,5,3,4,4
62,3,1,2,2,3,5,3
62,3,1,2,3,5,5,5
62,3,1,2,4,4,5,4
62,3,1,2,5,4,5,4
62,3,1,3,2,2,5,2
62,3,1,3,3,4,5,4
62,3,1,3,4,4,5,4
62,3,1,3,5,5,5,5
62,3,2,2,2,2,5,2
62,3,2,2,3,2,5,2
62,3,2,2,4,3,5,3
62,3,2,2,5,3,5,3
62,3,2,3,2,1,5,1
62,3,2,3,3,1,5,1
62,3,2,3,4,2,5,2
62,3,2,3,5,4,5,4
62,3,3,2,2,4,5,4
62,3,3,2,3,3,5,3
62,3,3,2,4,4,5,4
62,3,3,2,5,4,5,4
62,3,3,3,2,1,5,1
62,3,3,3,3,2,5,2
62,3,3,3,4,3,5,3
62,3,3,3,5,5,5,5
62,3,4,2,2,2,3,4
62,3,4,2,3,3,3,5
62,3,4,2,4,4,3,6
62,3,4,2,5,3,3,5
62,3,4,3,2,1,3,3
62,3,4,3,3,3,3,5
62,3,4,3,4,5,3,7
62,3,4,3,5,5,3,7
63,3,1,2,2,2,2,5
63,3,1,2,3,2,2,5
63,3,1,2,4,3,2,6
63,3,1,2,5,2,2,5
63,3,1,3,2,2,2,5
63,3,1,3,3,3,2,6
63,3,1,3,4,4,2,7
63,3,1,3,5,3,2,6
63,3,2,2,2,3,4,4
63,3,2,2,3,3,4,4
63,3,2,2,4,4,4,5
63,3,2,2,5,4,4,5
63,3,2,3,2,1,4,2
63,3,2,3,3,2,4,3
63,3,2,3,4,3,4,4
63,3,2,3,5,5,4,6
63,3,3,2,2,2,5,2
63,3,3,2,3,3,5,3
63,3,3,2,4,4,5,4
63,3,3,2,5,4,5,4
63,3,3,3,2,1,5,1
63,3,3,3,3,2,5,2
63,3,3,3,4,2,5,2
63,3,3,3,5,4,5,4
63,3,4,2,2,2,3,4
63,3,4,2,3,2,3,4
63,3,4,2,4,3,3,5
63,3,4,2,5,3,3,5
63,3,4,3,2,2,3,4
63,3,4,3,3,2,3,4
63,3,4,3,4,2,3,4
63,3,4,3,5,3,3,5
64,3,1,2,2,3,4,4
64,3,1,2,3,3,4,4
64,3,1,2,4,2,4,3
64,3,1,2,5,3,4,4
64,3,1,3,2,1,4,2
64,3,1,3,3,2,4,3
64,3,1,3,4,3,4,4
64,3,1,3,5,2,4,3
64,3,2,2,2,1,4,2
64,3,2,2,3,1,4,2
64,3,2,2,4,3,4,4
64,3,2,2,5,3,4,4
64,3,2,3,2,1,4,2
64,3,2,3,3,1,4,2
64,3,2,3,4,3,4,4
64,3,2,3,5,4,4,5
64,3,3,2,2,3,4,4
64,3,3,2,3,2,4,3
64,3,3,2,4,2,4,3
64,3,3,2,5,3,4,4
64,3,3,3,2,2,4,3
64,3,3,3,3,3,4,4
64,3,3,3,4,3,4,4
64,3,3,3,5,3,4,4
64,3,4,2,2,1,4,2
64,3,4,2,3,3,4,4
64,3,4,2,4,4,4,5
64,3,4,2,5,3,4,4
64,3,4,3,2,1,4,2
64,3,4,3,3,4,4,5
64,3,4,3,4,3,4,4
64,3,4,3,5,4,4,5
65,3,1,2,2,3,5,3
65,3,1,2,3,4,5,4
65,3,1,2,4,5,5,5
65,3,1,2,5,5,5,5
65,3,1,3,2,2,5,2
65,3,1,3,3,4,5,4
65,3,1,3,4,4,5,4
65,3,1,3,5,5,5,5
65,3,2,2,2,3,5,3
65,3,2,2,3,3,5,3
65,3,2,2,4,4,5,4
65,3,2,2,5,4,5,4
65,3,2,3,2,2,5,2
65,3,2,3,3,2,5,2
65,3,2,3,4,4,5,4
65,3,2,3,5,4,5,4
65,3,3,2,2,3,5,3
65,3,3,2,3,4,5,4
65,3,3,2,4,4,5,4
65,3,3,2,5,5,5,5
65,3,3,3,2,2,5,2
65,3,3,3,3,4,5,4
65,3,3,3,4,4,5,4
65,3,3,3,5,4,5,4
65,3,4,2,2,1,5,1
65,3,4,2,3,2,5,2
65,3,4,2,4,4,5,4
65,3,4,2,5,4,5,4
65,3,4,3,2,1,5,1
65,3,4,3,3,2,5,2
65,3,4,3,4,3,5,3
65,3,4,3,5,4,5,4
66,3,1,2,2,3,4,4
66,3,1,2,3,3,4,4
66,3,1,2,4,3,4,4
66,3,1,2,5,4,4,5
66,3,1,3,2,2,4,3
66,3,1,3,3,3,4,4
66,3,1,3,4,3,4,4
66,3,1,3,5,3,4,4
66,3,2,2,2,4,5,4
66,3,2,2,3,3,5,3
66,3,2,2,4,4,5,4
66,3,2,2,5,5,5,5
66,3,2,3,2,2,5,2
66,3,2,3,3,3,5,3
66,3,2,3,4,4,5,4
66,3,2,3,5,4,5,4
66,3,3,2,2,2,5,2
66,3,3,2,3,3,5,3
66,3,3,2,4,4,5,4
66,3,3,2,5,4,5,4
66,3,3,3,2,2,5,2
66,3,3,3,3,3,5,3
66,3,3,3,4,3,5,3
66,3,3,3,5,4,5,4
66,3,4,2,2,2,4,3
66,3,4,2,3,2,4,3
66,3,4,2,4,3,4,4
66,3,4,2,5,3,4,4
66,3,4,3,2,2,4,3
66,3,4,3,3,3,4,4
66,3,4,3,4,4,4,5
66,3,4,3,5,3,4,4
67,3,1,2,2,2,4,3
67,3,1,2,3,2,4,3
67,3,1,2,4,3,4,4
67,3,1,2,5,2,4,3
67,3,1,3,2,1,4,2
67,3,1,3,3,2,4,3
67,3,1,3,4,3,4,4
67,3,1,3,5,3,4,4
67,3,2,2,2,2,4,3
67,3,2,2,3,2,4,3
67,3,2,2,4,2,4,3
67,3,2,2,5,3,4,4
67,3,2,3,2,1,4,2
67,3,2,3,3,2,4,3
67,3,2,3,4,2,4,3
67,3,2,3,5,2,4,3
67,3,3,2,2,2,3,4
67,3,3,2,3,2,3,4
67,3,3,2,4,3,3,5
67,3,3,2,5,3,3,5
67,3,3,3,2,1,3,3
67,3,3,3,3,2,3,4
67,3,3,3,4,3,3,5
67,3,3,3,5,2,3,4
67,3,4,2,2,1,3,3
67,3,4,2,3,2,3,4
67,3,4,2,4,2,3,4
67,3,4,2,5,2,3,4
67,3,4,3,2,1,3,3
67,3,4,3,3,2,3,4
67,3,4,3,4,2,3,4
67,3,4,3,5,2,3,4
68,3,1,2,2,1,5,1
68,3,1,2,3,2,5,2
68,3,1,2,4,5,5,5
68,3,1,2,5,3,5,3
68,3,1,3,2,1,5,1
68,3,1,3,3,1,5,1
68,3,1,3,4,3,5,3
68,3,1,3,5,4,5,4
68,3,2,2,2,2,5,2
68,3,2,2,3,2,5,2
68,3,2,2,4,3,5,3
68,3,2,2,5,4,5,4
68,3,2,3,2,1,5,1
68,3,2,3,3,1,5,1
68,3,2,3,4,3,5,3
68,3,2,3,5,2,5,2
68,3,3,2,2,3,3,5
68,3,3,2,3,2,3,4
68,3,3,2,4,3,3,5
68,3,3,2,5,5,3,7
68,3,3,3,2,1,3,3
68,3,3,3,3,3,3,5
68,3,3,3,4,3,3,5
68,3,3,3,5,5,3,7
68,3,4,2,2,1,5,1
68,3,4,2,3,2,5,2
68,3,4,2,4,3,5,3
68,3,4,2,5,2,5,2
68,3,4,3,2,1,5,1
68,3,4,3,3,1,5,1
68,3,4,3,4,3,5,3
68,3,4,3,5,2,5,2
69,3,1,2,2,2,5,2
69,3,1,2,3,3,5,3
69,3,1,2,4,3,5,3
69,3,1,2,5,3,5,3
69,3,1,3,2,3,5,3
69,3,1,3,3,2,5,2
69,3,1,3,4,3,5,3
69,3,1,3,5,4,5,4
69,3,2,2,2,2,4,3
69,3,2,2,3,2,4,3
69,3,2,2,4,4,4,5
69,3,2,2,5,4,4,5
69,3,2,3,2,1,4,2
69,3,2,3,3,2,4,3
69,3,2,3,4,3,4,4
69,3,2,3,5,4,4,5
69,3,3,2,2,3,4,4
69,3,3,2,3,3,4,4
69,3,3,2,4,4,4,5
69,3,3,2,5,4,4,5
69,3,3,3,2,2,4,3
69,3,3,3,3,3,4,4
69,3,3,3,4,4,4,5
69,3,3,3,5,4,4,5
69,3,4,2,2,1,4,2
69,3,4,2,3,2,4,3
69,3,4,2,4,3,4,4
69,3,4,2,5,3,4,4
69,3,4,3,2,2,4,3
69,3,4,3,3,3,4,4
69,3,4,3,4,3,4,4
69,3,4,3,5,4,4,5
71,3,1,2,2,3,5,3
71,3,1,2,3,4,5,4
71,3,1,2,4,4,5,4
71,3,1,2,5,5,5,5
71,3,1,3,2,2,5,2
71,3,1,3,3,3,5,3
71,3,1,3,4,3,5,3
71,3,1,3,5,5,5,5
71,3,2,2,2,2,5,2
71,3,2,2,3,3,5,3
71,3,2,2,4,4,5,4
71,3,2,2,5,4,5,4
71,3,2,3,2,2,5,2
71,3,2,3,3,2,5,2
71,3,2,3,4,4,5,4
71,3,2,3,5,4,5,4
71,3,3,2,2,3,4,4
71,3,3,2,3,3,4,4
71,3,3,2,4,3,4,4
71,3,3,2,5,4,4,5
71,3,3,3,2,2,4,3
71,3,3,3,3,3,4,4
71,3,3,3,4,3,4,4
71,3,3,3,5,4,4,5
71,3,4,2,2,2,4,3
71,3,4,2,3,3,4,4
71,3,4,2,4,3,4,4
71,3,4,2,5,3,4,4
71,3,4,3,2,1,4,2
71,3,4,3,3,3,4,4
71,3,4,3,4,3,4,4
71,3,4,3,5,4,4,5
72,3,1,2,2,1,5,1
72,3,1,2,3,2,5,2
72,3,1,2,4,3,5,3
72,3,1,2,5,3,5,3
72,3,1,3,2,1,5,1
72,3,1,3,3,2,5,2
72,3,1,3,4,3,5,3
72,3,1,3,5,4,5,4
72,3,2,2,2,2,5,2
72,3,2,2,3,2,5,2
72,3,2,2,4,4,5,4
72,3,2,2,5,3,5,3
72,3,2,3,2,1,5,1
72,3,2,3,3,1,5,1
72,3,2,3,4,3,5,3
72,3,2,3,5,4,5,4
72,3,3,2,2,3,5,3
72,3,3,2,3,2,5,2
72,3,3,2,4,3,5,3
72,3,3,2,5,5,5,5
72,3,3,3,2,1,5,1
72,3,3,3,3,1,5,1
72,3,3,3,4,3,5,3
72,3,3,3,5,4,5,4
72,3,4,2,2,1,3,3
72,3,4,2,3,2,3,4
72,3,4,2,4,4,3,6
72,3,4,2,5,4,3,6
72,3,4,3,2,1,3,3
72,3,4,3,3,2,3,4
72,3,4,3,4,4,3,6
72,3,4,3,5,4,3,6
73,3,1,2,2,3,4,4
73,3,1,2,3,2,4,3
73,3,1,2,4,4,4,5
73,3,1,2,5,3,4,4
73,3,1,3,2,1,4,2
73,3,1,3,3,1,4,2
73,3,1,3,4,4,4,5
73,3,1,3,5,4,4,5
73,3,2,2,2,1,5,1
73,3,2,2,3,2,5,2
73,3,2,2,4,3,5,3
73,3,2,2,5,4,5,4
73,3,2,3,2,1,5,1
73,3,2,3,3,2,5,2
73,3,2,3,4,3,5,3
73,3,2,3,5,4,5,4
73,3,3,2,2,2,5,2
73,3,3,2,3,2,5,2
73,3,3,2,4,4,5,4
73,3,3,2,5,3,5,3
73,3,3,3,2,1,5,1
73,3,3,3,3,3,5,3
73,3,3,3,4,3,5,3
73,3,3,3,5,5,5,5
73,3,4,2,2,1,3,3
73,3,4,2,3,2,3,4
73,3,4,2,4,3,3,5
73,3,4,2,5,3,3,5
73,3,4,3,2,1,3,3
73,3,4,3,3,3,3,5
73,3,4,3,4,3,3,5
73,3,4,3,5,4,3,6
74,3,1,2,2,2,5,2
74,3,1,2,3,2,5,2
74,3,1,2,4,4,5,4
74,3,1,2,5,3,5,3
74,3,1,3,2,1,5,1
74,3,1,3,3,2,5,2
74,3,1,3,4,3,5,3
74,3,1,3,5,4,5,4
74,3,2,2,2,1,5,1
74,3,2,2,3,2,5,2
74,3,2,2,4,3,5,3
74,3,2,2,5,2,5,2
74,3,2,3,2,1,5,1
74,3,2,3,3,2,5,2
74,3,2,3,4,3,5,3
74,3,2,3,5,3,5,3
74,3,3,2,2,2,5,2
74,3,3,2,3,2,5,2
74,3,3,2,4,3,5,3
74,3,3,2,5,4,5,4
74,3,3,3,2,1,5,1
74,3,3,3,3,1,5,1
74,3,3,3,4,3,5,3
74,3,3,3,5,5,5,5
74,3,4,2,2,1,3,3
74,3,4,2,3,2,3,4
74,3,4,2,4,4,3,6
74,3,4,2,5,3,3,5
74,3,4,3,2,1,3,3
74,3,4,3,3,3,3,5
74,3,4,3,4,4,3,6
74,3,4,3,5,3,3,5
75,3,1,2,2,1,3,3
75,3,1,2,3,2,3,4
75,3,1,2,4,5,3,7
75,3,1,2,5,3,3,5
75,3,1,3,2,1,3,3
75,3,1,3,3,1,3,3
75,3,1,3,4,2,3,4
75,3,1,3,5,2,3,4
75,3,2,2,2,2,5,2
75,3,2,2,3,3,5,3
75,3,2,2,4,3,5,3
75,3,2,2,5,5,5,5
75,3,2,3,2,2,5,2
75,3,2,3,3,2,5,2
75,3,2,3,4,1,5,1
75,3,2,3,5,4,5,4
75,3,3,2,2,2,4,3
75,3,3,2,3,3,4,4
75,3,3,2,4,5,4,6
75,3,3,2,5,5,4,6
75,3,3,3,2,1,4,2
75,3,3,3,3,2,4,3
75,3,3,3,4,3,4,4
75,3,3,3,5,3,4,4
75,3,4,2,2,1,5,1
75,3,4,2,3,1,5,1
75,3,4,2,4,3,5,3
75,3,4,2,5,3,5,3
75,3,4,3,2,1,5,1
75,3,4,3,3,3,5,3
75,3,4,3,4,3,5,3
75,3,4,3,5,3,5,3
76,3,1,2,2,2,5,2
76,3,1,2,3,3,5,3
76,3,1,2,4,4,5,4
76,3,1,2,5,4,5,4
76,3,1,3,2,1,5,1
76,3,1,3,3,2,5,2
76,3,1,3,4,4,5,4
76,3,1,3,5,5,5,5
76,3,2,2,2,2,5,2
76,3,2,2,3,3,5,3
76,3,2,2,4,4,5,4
76,3,2,2,5,4,5,4
76,3,2,3,2,1,5,1
76,3,2,3,3,1,5,1
76,3,2,3,4,3,5,3
76,3,2,3,5,4,5,4
76,3,3,2,2,2,5,2
76,3,3,2,3,2,5,2
76,3,3,2,4,4,5,4
76,3,3,2,5,4,5,4
76,3,3,3,2,1,5,1
76,3,3,3,3,2,5,2
76,3,3,3,4,4,5,4
76,3,3,3,5,5,5,5
76,3,4,2,2,1,5,1
76,3,4,2,3,2,5,2
76,3,4,2,4,4,5,4
76,3,4,2,5,4,5,4
76,3,4,3,2,1,5,1
76,3,4,3,3,3,5,3
76,3,4,3,4,4,5,4
76,3,4,3,5,3,5,3
77,3,1,2,2,2,4,3
77,3,1,2,3,2,4,3
77,3,1,2,4,4,4,5
77,3,1,2,5,4,4,5
77,3,1,3,2,1,4,2
77,3,1,3,3,3,4,4
77,3,1,3,4,4,4,5
77,3,1,3,5,4,4,5
77,3,2,2,2,2,5,2
77,3,2,2,3,3,5,3
77,3,2,2,4,4,5,4
77,3,2,2,5,4,5,4
77,3,2,3,2,1,5,1
77,3,2,3,3,2,5,2
77,3,2,3,4,2,5,2
77,3,2,3,5,3,5,3
77,3,3,2,2,3,5,3
77,3,3,2,3,4,5,4
77,3,3,2,4,3,5,3
77,3,3,2,5,4,5,4
77,3,3,3,2,2,5,2
77,3,3,3,3,3,5,3
77,3,3,3,4,3,5,3
77,3,3,3,5,4,5,4
77,3,4,2,2,2,4,3
77,3,4,2,3,3,4,4
77,3,4,2,4,4,4,5
77,3,4,2,5,3,4,4
77,3,4,3,2,3,4,4
77,3,4,3,3,2,4,3
77,3,4,3,4,3,4,4
77,3,4,3,5,4,4,5
